@RELATION d8192

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 {0.0,1.0}

@DATA
-1.444777,0.071893,1.0
-1.121699,-1.188969,1.0
-0.427071,-1.084813,1.0
-0.44828599999999996,0.157986,0.0
0.414429,0.311267,0.0
0.8560909999999999,-0.918737,1.0
0.662801,0.621866,0.0
1.185141,1.247309,1.0
0.550026,-0.949643,1.0
0.721304,-0.629848,1.0
-1.236761,0.570646,1.0
-1.3274549999999998,-0.5876279999999999,1.0
0.46311499999999994,-1.247717,1.0
-1.376399,0.543423,1.0
-0.642536,-1.403025,1.0
0.543269,-0.629486,1.0
0.47449600000000003,1.319033,1.0
-1.124295,0.7963779999999999,1.0
-1.142963,-0.253039,1.0
1.4276469999999999,0.8444299999999999,1.0
0.6925,-0.691805,1.0
0.48815699999999995,-1.106901,1.0
1.011875,1.392201,1.0
0.11739000000000001,0.424051,0.0
0.050695,-0.982508,1.0
-0.928535,0.727924,0.0
-0.8976040000000001,0.577071,0.0
0.927997,0.82285,0.0
1.0603200000000002,-1.0279209999999999,1.0
-0.673546,0.401239,0.0
-1.31397,-0.727591,1.0
-1.125667,0.095329,1.0
-0.446587,-1.290602,1.0
-0.864243,-1.228445,1.0
1.3707200000000002,0.801702,1.0
0.7295189999999999,-0.9399799999999999,1.0
-0.41924300000000003,0.26010700000000003,0.0
0.913797,0.45813000000000004,0.0
-0.7311979999999999,-0.084315,0.0
-0.39323400000000003,-0.675307,0.0
-1.151322,-1.1906379999999999,1.0
0.761724,-0.607666,1.0
-0.552868,0.561034,0.0
1.455594,1.09884,1.0
-1.4442409999999999,0.683295,1.0
-0.8731059999999999,-0.635861,1.0
1.014542,-0.281487,1.0
-1.108515,0.8777950000000001,1.0
0.9923,0.11926300000000001,0.0
-0.6610560000000001,-1.175402,1.0
0.371811,0.381821,0.0
1.1931040000000002,-0.026733999999999997,1.0
0.145785,1.489399,1.0
-1.299752,1.328882,1.0
-0.611455,-1.001878,1.0
0.416386,-1.3233409999999999,1.0
-1.3961059999999998,-1.450133,1.0
-0.45934200000000003,-0.773281,1.0
0.328975,0.536772,0.0
0.882933,-0.46443,1.0
-0.545188,-0.03617,0.0
-1.0990090000000001,1.497524,1.0
-0.117682,-0.753451,0.0
0.703196,1.249926,1.0
0.179873,-0.637315,0.0
0.004268,0.204519,0.0
-1.332802,0.142872,1.0
-0.5940439999999999,-0.161708,0.0
1.302517,-1.448531,1.0
-0.328251,-1.465151,1.0
-0.083378,-0.9927520000000001,1.0
-1.45389,-0.163156,1.0
1.4726709999999998,0.8777940000000001,1.0
0.865518,-0.91558,1.0
1.36071,-0.18097,1.0
0.21805100000000002,0.861561,0.0
-1.443282,0.831158,1.0
0.40484899999999996,-0.491494,0.0
0.19635999999999998,0.8234370000000001,0.0
-0.391955,-1.437973,1.0
-1.323569,0.581232,1.0
0.034401,-0.694783,0.0
-1.0405389999999999,0.090451,0.0
-0.537471,1.060192,0.0
-0.29184899999999997,0.98654,0.0
-0.947109,-0.76503,1.0
0.49217,0.5270239999999999,0.0
-1.429098,-0.457668,1.0
-0.129168,0.614869,0.0
-0.10523699999999998,0.199453,0.0
-1.100317,0.02613,1.0
-1.0201040000000001,-0.268083,1.0
-0.22502399999999997,0.10575699999999999,0.0
0.574002,0.376875,0.0
1.106854,-1.445818,1.0
0.927232,0.254156,0.0
-0.6777529999999999,0.97526,0.0
-0.687573,-0.021397,0.0
0.544792,-0.054928,0.0
0.454168,0.518555,0.0
0.11816099999999999,-0.638018,0.0
-0.255918,1.49561,1.0
-0.803962,0.43373,0.0
-1.053967,1.4135879999999998,1.0
-0.344534,1.463244,1.0
0.124773,-1.201016,1.0
-0.314949,-0.741079,0.0
0.869078,-1.4916280000000002,1.0
-0.857233,1.044649,0.0
-1.337835,-0.681186,1.0
0.401523,0.759621,0.0
-0.827217,0.7944220000000001,0.0
-0.46828800000000004,-0.82105,1.0
1.02095,-0.271389,1.0
-0.328581,-1.229035,1.0
0.869611,-0.5493,1.0
1.250736,-0.39932399999999996,1.0
-1.463392,-1.279411,1.0
0.044597000000000005,-1.484475,1.0
0.971456,0.64325,0.0
0.7818069999999999,-0.46512600000000004,1.0
1.309007,-0.251567,1.0
-0.012101,0.021406,0.0
0.014835,0.382207,0.0
-0.904658,-0.863116,1.0
0.57949,0.740172,0.0
-0.7585850000000001,-0.917213,1.0
-0.21355900000000003,0.349532,0.0
0.900121,-1.197502,1.0
0.269334,1.199557,1.0
0.618483,-0.443413,0.0
-0.283934,0.511803,0.0
0.064572,-0.764371,0.0
-1.248246,1.058451,1.0
0.38573,1.134577,0.0
-1.350427,-0.670018,1.0
0.733955,-0.9035209999999999,1.0
0.169376,0.8137270000000001,0.0
0.609029,-1.466502,1.0
0.642677,-0.48097,1.0
0.43644399999999994,1.212089,0.0
0.5368930000000001,1.466772,1.0
-1.3158459999999998,-1.143645,1.0
-0.193631,-1.031874,1.0
0.45148699999999997,0.35785100000000003,0.0
-1.346288,-0.873124,1.0
-0.13827,0.016606,0.0
-0.684088,-1.377046,1.0
1.013339,0.47798900000000005,0.0
0.741309,0.405851,0.0
-0.9954,-0.104715,1.0
-0.951227,0.125279,0.0
0.8879309999999999,-1.37592,1.0
0.8166140000000001,-0.521492,1.0
0.97419,0.044149,0.0
1.176518,-1.153391,1.0
-0.583865,0.68819,0.0
-0.973807,-0.6872729999999999,1.0
0.704956,1.241321,1.0
0.9664780000000001,1.2883950000000002,1.0
0.8347559999999999,-1.355075,1.0
0.576032,-0.054428,0.0
1.139645,-0.313089,1.0
1.2557459999999998,-0.743363,1.0
0.8784700000000001,0.152013,0.0
-0.19908900000000002,-0.617792,0.0
0.629798,1.137024,0.0
0.821156,-0.889958,1.0
1.2488350000000001,0.8332649999999999,1.0
-0.225262,-1.263773,1.0
-0.9449219999999999,1.076805,1.0
-0.917825,0.837915,0.0
-0.699701,-0.8414,1.0
-0.451509,0.305613,0.0
-0.908216,-0.326442,1.0
-0.311749,0.640653,0.0
-1.097661,-1.281556,1.0
1.09435,-0.525924,1.0
0.169034,-0.556384,0.0
0.9728979999999999,-0.133802,1.0
-0.972353,0.964189,0.0
0.223034,0.177623,0.0
-0.199033,0.48263599999999995,0.0
-0.24603000000000003,-0.9727709999999999,1.0
-0.573954,-0.156572,0.0
-0.7638,-0.138786,0.0
1.428239,0.362288,1.0
0.33992,0.893677,0.0
-1.258152,0.6594939999999999,1.0
1.395059,0.31603600000000004,1.0
-1.3734629999999999,0.49668999999999996,1.0
1.0332620000000001,-0.35486,1.0
0.511012,0.814697,0.0
-0.5922649999999999,1.4407510000000001,1.0
-1.1656229999999999,-0.191392,1.0
0.765935,-1.113343,1.0
1.0047709999999999,0.878376,0.0
0.18049400000000002,0.97396,0.0
-0.339181,-1.042569,1.0
-1.276723,-0.9159709999999999,1.0
-0.48721000000000003,-1.044214,1.0
0.72105,0.738874,0.0
0.693723,0.714681,0.0
0.9564030000000001,-0.711742,1.0
-0.304088,0.5128739999999999,0.0
-0.112597,1.244746,1.0
0.116355,0.9847879999999999,0.0
-1.373839,-1.307809,1.0
1.335525,-1.196125,1.0
0.22582,-1.208847,1.0
-0.357548,0.435262,0.0
0.893208,-0.64063,1.0
-0.8015180000000001,-0.849965,1.0
0.9506819999999999,-0.255254,1.0
0.49298000000000003,-0.8869969999999999,1.0
0.597641,1.021085,0.0
1.482256,0.703393,1.0
-0.09653300000000001,-1.1179709999999998,1.0
0.621383,0.176672,0.0
1.3415059999999999,-0.168106,1.0
-1.296106,0.34644400000000003,1.0
1.225195,1.248561,1.0
0.042421,-0.585557,0.0
-1.159011,-0.074589,1.0
0.006204,-0.355957,0.0
-1.269975,1.308711,1.0
-0.691167,1.197041,0.0
0.331043,0.7691600000000001,0.0
0.339023,0.22489699999999999,0.0
1.3276370000000002,0.660098,1.0
-0.678449,0.007890000000000001,0.0
0.805271,1.37297,1.0
-1.000033,0.604821,0.0
0.5112,-1.435735,1.0
0.782772,0.5354939999999999,0.0
1.296201,0.620474,1.0
0.918585,0.819393,0.0
-0.8210639999999999,-0.147084,0.0
0.115311,0.839557,0.0
-1.344566,0.24881599999999998,1.0
1.430992,1.42559,1.0
1.2989950000000001,0.767618,1.0
0.7148,-0.01069,0.0
-1.032542,-0.191126,1.0
-0.608225,-0.20258299999999999,0.0
0.941792,-1.21371,1.0
-0.993641,-1.3875879999999998,1.0
-0.5921890000000001,-0.372608,0.0
1.208214,0.43298000000000003,1.0
0.647861,-0.418353,0.0
-0.736859,0.536558,0.0
0.898618,-1.477975,1.0
0.703588,-0.29331799999999997,0.0
0.406467,1.082123,0.0
-0.25146,-0.510824,0.0
-0.626346,0.406982,0.0
-0.345568,1.386221,1.0
-0.456452,1.347909,1.0
-0.561476,-1.08626,1.0
0.8758540000000001,0.23422600000000002,0.0
-0.456042,1.210913,0.0
-0.40829299999999996,-1.189116,1.0
-1.31276,-0.161044,1.0
-0.518712,-0.10303699999999999,0.0
0.9801610000000001,0.907108,0.0
0.502957,0.114548,0.0
1.2881639999999999,-0.964874,1.0
-0.573533,1.13716,0.0
-1.008838,-0.249623,1.0
-1.3359940000000001,-1.106636,1.0
0.48794399999999993,-0.37012399999999995,0.0
0.602588,0.442984,0.0
-0.118557,0.503695,0.0
-0.5251520000000001,0.602055,0.0
0.014281,1.3616979999999999,1.0
0.7677930000000001,-0.45286000000000004,1.0
-0.5761970000000001,-0.037438,0.0
0.749911,0.345781,0.0
0.332517,-1.4681879999999998,1.0
-1.2511510000000001,1.110244,1.0
0.324299,0.9572370000000001,0.0
-1.218702,1.1546530000000002,1.0
-1.065358,0.5016930000000001,0.0
1.213136,1.212089,1.0
0.534967,0.317069,0.0
0.774938,-1.451315,1.0
-0.048514999999999996,0.038165,0.0
0.665189,-1.1234520000000001,1.0
1.074616,-0.218646,1.0
0.11292,-0.940005,1.0
0.17005699999999999,0.251607,0.0
-0.9419049999999999,-0.539507,1.0
-1.405324,-1.0821370000000001,1.0
1.176081,-1.084343,1.0
0.7011069999999999,0.29038,0.0
0.067001,-0.943031,1.0
-0.880561,0.273208,0.0
-1.287297,1.126254,1.0
0.62455,0.067801,0.0
0.7202970000000001,-1.147774,1.0
-0.326245,-1.332349,1.0
-0.320623,1.3207,1.0
-1.073444,0.38471500000000003,0.0
0.361797,-0.714476,1.0
-0.470146,0.28832800000000003,0.0
0.299091,0.23521399999999998,0.0
1.4343219999999999,-1.312175,1.0
1.034398,0.970874,1.0
-0.203097,-1.045806,1.0
-1.283974,-1.093642,1.0
-1.215594,-0.8255309999999999,1.0
-1.01816,-0.453313,1.0
0.240706,0.032451,0.0
-1.166898,0.688975,1.0
0.942968,-0.228028,1.0
-1.4864549999999999,-0.433691,1.0
-1.266545,-0.193165,1.0
0.557719,0.610598,0.0
-0.9744149999999999,1.0698159999999999,1.0
0.554823,0.549914,0.0
0.48965200000000003,1.160361,0.0
-1.4978040000000001,0.6368659999999999,1.0
0.806401,-1.066622,1.0
0.472288,1.491735,1.0
1.289173,-0.5673060000000001,1.0
-0.43942200000000003,-0.722636,1.0
-0.533207,-1.247364,1.0
-1.444428,-0.9069940000000001,1.0
0.992469,-1.043699,1.0
0.873346,1.059202,0.0
1.2542,1.437992,1.0
-1.135491,-0.402212,1.0
0.9478700000000001,0.546447,0.0
0.39518000000000003,0.967801,0.0
-1.223645,-0.92463,1.0
0.813046,-0.000429,0.0
0.326946,-1.457867,1.0
0.640784,-0.796271,1.0
0.579505,-1.413333,1.0
0.12992599999999999,-0.8368969999999999,0.0
0.555949,1.1246040000000002,0.0
-0.283434,-1.325834,1.0
-1.2935219999999998,0.174286,1.0
0.519491,-1.0073860000000001,1.0
-0.414494,-0.525404,0.0
1.438639,0.6888850000000001,1.0
1.213191,-1.132268,1.0
1.14174,-1.023215,1.0
0.843514,0.7304039999999999,0.0
0.535238,-0.08808200000000001,0.0
0.039679,-1.31876,1.0
1.41819,-1.465918,1.0
-1.2845799999999998,0.561717,1.0
-0.818925,0.8962530000000001,0.0
1.274759,-0.558552,1.0
-0.062384,-0.278561,0.0
-0.044622,1.069475,1.0
-0.011758,-1.1622709999999998,1.0
-0.634602,0.24547600000000003,0.0
0.078582,0.611412,0.0
-0.7976850000000001,-1.236528,1.0
0.007935,-0.464052,0.0
-0.7249899999999999,0.239625,0.0
-1.3098299999999998,-0.200781,1.0
0.881136,0.6507029999999999,0.0
0.537287,-0.39511999999999997,0.0
0.223396,0.424466,0.0
-1.164364,-0.419555,1.0
0.913798,1.097912,1.0
0.0057350000000000005,0.010536,0.0
-0.679739,-1.177141,1.0
0.44272799999999995,-1.0637290000000001,1.0
0.27729000000000004,-0.9610190000000001,1.0
-0.921517,1.276134,1.0
-0.423811,0.651346,0.0
0.5120819999999999,0.11908800000000001,0.0
-0.540712,-1.096159,1.0
-0.5243140000000001,0.233329,0.0
-0.9630549999999999,-0.073514,1.0
1.345093,-1.309423,1.0
0.765396,0.223667,0.0
-1.472883,-0.043864,1.0
-0.6346430000000001,-0.08126599999999999,0.0
0.138924,-0.728959,0.0
-1.30386,-1.231529,1.0
0.969915,-1.2133180000000001,1.0
0.575404,0.902049,0.0
0.339963,1.2633370000000002,1.0
1.029203,-0.286624,1.0
0.510609,-0.528906,0.0
-0.32290100000000005,1.161134,0.0
0.094802,-0.325727,0.0
0.040775,0.42270100000000005,0.0
-0.233348,0.171783,0.0
1.279139,0.743156,1.0
-0.31761999999999996,0.302334,0.0
0.17369300000000001,-1.250534,1.0
0.680411,0.458085,0.0
0.217031,-0.8894780000000001,1.0
-1.261658,-1.1072229999999998,1.0
-0.300321,-1.4159950000000001,1.0
0.512864,0.392615,0.0
0.803042,1.2953780000000001,1.0
0.811319,-0.303026,1.0
-0.153806,1.3512110000000002,1.0
1.122118,0.015276,1.0
-0.93442,1.088805,1.0
0.9773879999999999,0.6983659999999999,0.0
0.582893,-1.01444,1.0
1.140947,-0.066726,1.0
-0.11902599999999999,-0.785564,0.0
0.40287399999999995,-0.082463,0.0
1.413834,-0.9685450000000001,1.0
0.92785,0.8912110000000001,0.0
-0.210175,-0.26409499999999997,0.0
-0.05798,1.016043,0.0
-1.388398,-0.892877,1.0
-1.148993,1.226089,1.0
-0.335169,1.1982,0.0
1.027725,0.360236,0.0
-0.684308,0.759739,0.0
0.774863,1.368487,1.0
-0.483779,-1.199438,1.0
-1.418632,-0.17926,1.0
0.9525969999999999,-0.058971,0.0
1.149268,0.44964499999999996,1.0
-0.547212,0.263973,0.0
1.1447479999999999,0.038882,1.0
-1.418151,-1.3152030000000001,1.0
-0.805863,0.39016999999999996,0.0
-0.823548,-1.1105639999999999,1.0
-1.44137,-0.31253600000000004,1.0
0.645373,1.232832,1.0
0.760312,-0.738755,1.0
1.308123,-1.2071180000000001,1.0
0.5512090000000001,0.9694659999999999,0.0
-0.55409,-1.28091,1.0
0.905025,-0.85345,1.0
1.40327,-0.921535,1.0
1.398873,-0.8475520000000001,1.0
1.391812,0.7805529999999999,1.0
1.093667,-1.290586,1.0
0.177379,0.294624,0.0
-0.40887199999999996,-1.488909,1.0
1.21379,-0.49868900000000005,1.0
1.138409,1.275353,1.0
-0.6692899999999999,0.858691,0.0
-0.5553560000000001,1.289116,1.0
-0.054486,-1.0778809999999999,1.0
0.599897,0.131153,0.0
0.610346,0.376486,0.0
-0.083467,0.661084,0.0
-0.293646,0.653241,0.0
0.083725,0.476624,0.0
-0.671317,0.302622,0.0
1.292455,-1.069942,1.0
-0.788276,0.936832,0.0
-1.4597440000000002,0.9025860000000001,1.0
-1.145549,-0.186952,1.0
-0.544925,1.4657280000000001,1.0
0.546979,-0.9726469999999999,1.0
1.1520860000000002,0.194662,1.0
1.4814209999999999,-0.238494,1.0
1.063994,-0.037630000000000004,1.0
0.920327,-0.028460000000000003,0.0
0.193546,1.315976,1.0
-0.754106,-0.19230799999999998,0.0
0.746207,1.493257,1.0
-0.869785,-1.410396,1.0
-0.085123,-0.045052999999999996,0.0
-1.384358,0.28536100000000003,1.0
-1.1384319999999999,0.560604,0.0
-0.774051,-0.657872,1.0
-0.7699090000000001,-0.156025,0.0
-0.48103999999999997,-0.844234,1.0
-0.244085,0.694904,0.0
0.757522,1.208118,1.0
0.723087,0.136041,0.0
-0.777688,-0.8699020000000001,1.0
-1.170922,0.758443,1.0
0.43584799999999996,1.175455,0.0
1.0617530000000002,1.080635,1.0
1.2443520000000001,-0.738857,1.0
1.240198,-0.6675,1.0
-0.496595,1.4878280000000002,1.0
-0.736418,-0.370481,0.0
-0.8547469999999999,-0.846815,1.0
1.048605,-0.298498,1.0
0.963505,0.746679,0.0
-0.175007,0.6977909999999999,0.0
0.573591,-0.653772,1.0
1.1012520000000001,-0.50362,1.0
0.147016,-0.370149,0.0
0.712252,-0.502401,1.0
1.1868450000000001,-0.8917450000000001,1.0
-0.6853819999999999,-0.868242,1.0
0.131377,-1.2739989999999999,1.0
-0.828744,-0.8578690000000001,1.0
-0.183008,1.494893,1.0
1.036983,-1.232115,1.0
-0.285522,-1.330078,1.0
-0.161295,-1.28706,1.0
-0.863418,1.1284809999999998,0.0
0.910698,0.7038979999999999,0.0
1.067201,0.165721,0.0
-0.419235,-0.143152,0.0
-0.862497,1.189426,1.0
-0.370017,0.925481,0.0
1.198835,0.28282399999999996,1.0
1.055333,0.314687,0.0
0.45645399999999997,0.843985,0.0
-0.020999,0.850033,0.0
-0.8357389999999999,0.04743,0.0
0.467113,1.066674,0.0
0.118301,-1.303469,1.0
-1.163083,0.578565,1.0
-0.449062,-0.364842,0.0
-1.0154729999999998,-0.058461,1.0
0.310463,-0.685009,0.0
0.9204690000000001,1.1560620000000001,1.0
-1.16393,-0.043432,1.0
1.2610059999999998,0.431741,1.0
6.7e-05,0.804996,0.0
1.207231,-0.411995,1.0
-0.5803159999999999,-0.94601,1.0
-0.543554,-0.836133,1.0
1.268346,-0.16376500000000002,1.0
1.290059,-0.708432,1.0
0.750339,-1.181786,1.0
1.229272,-0.9976649999999999,1.0
0.07412,-0.101399,0.0
0.720218,-0.535611,1.0
0.100783,0.348572,0.0
0.516256,-1.326968,1.0
-0.8282309999999999,1.332338,1.0
-1.05168,1.280709,1.0
1.181868,-0.709226,1.0
-0.35336,-0.9135690000000001,1.0
1.447637,-0.949509,1.0
0.993611,-0.555483,1.0
0.559918,0.170059,0.0
-0.066649,-0.8475889999999999,0.0
0.50452,-0.6484479999999999,1.0
1.21638,0.881968,1.0
0.11731199999999999,-1.318815,1.0
0.794115,-0.874791,1.0
1.1297030000000001,0.520708,0.0
0.121827,0.386387,0.0
1.105891,-0.324322,1.0
0.883317,0.504059,0.0
-0.422342,-0.564646,0.0
-0.273865,-0.661036,0.0
1.496273,0.257025,1.0
1.2103469999999998,-0.435143,1.0
0.95606,0.8357049999999999,0.0
-0.47411400000000004,0.552769,0.0
-0.850993,-0.932998,1.0
0.960641,0.846412,0.0
-0.9228620000000001,-1.481093,1.0
1.0473370000000002,-0.979034,1.0
0.835224,1.134248,0.0
0.673798,0.138283,0.0
-0.680117,0.408497,0.0
0.715441,-1.086555,1.0
-1.085348,1.266877,1.0
0.377792,-0.464631,0.0
-1.057957,-0.5142180000000001,1.0
-1.276865,0.24828000000000003,1.0
-0.6726800000000001,0.627879,0.0
1.138735,-0.309778,1.0
0.0076,1.1963409999999999,1.0
0.611459,0.348907,0.0
-0.691951,0.249894,0.0
0.204628,-1.3780270000000001,1.0
0.092197,0.5419930000000001,0.0
-1.3968909999999999,0.054592999999999996,1.0
-0.45186800000000005,-1.033501,1.0
1.4235440000000001,1.175016,1.0
1.1237190000000001,0.032542,1.0
-1.41706,-0.913006,1.0
0.791671,0.196246,0.0
-0.8674709999999999,-1.191311,1.0
-1.375423,0.961152,1.0
